file	category	interpreter	interpreter+shim	jvm+shim	wasm+shim	missing-names-used
chapter2/section2/subsection2/44_tree_map.scm	fragment	1	1	-	-	
chapter2/section2/subsection2/45_square_tree_using_tree_map.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection2/46_tree_map_with_map.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection2/47_sublists.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection2/48_example_2.33.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/01_odd_definition.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/02.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/03_sum_odd_squares_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/04.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/05_even_fibs_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/06.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/07_filter.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/08_filter_odd.scm	scheme	1	ok	ok	ok	filter
chapter2/section2/subsection3/09.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/10_accumulate.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/11_simple_plus.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/12.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/13_simple_times.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/14.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/15.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/16_enumerate_interval.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/17_enumerate_interval_example.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/18_enumerate_tree.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/19_enumerate_tree_example.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/20.scm	fragment	1	1	-	-	filter,nil
chapter2/section2/subsection3/21.scm	fragment	1	1	-	-	filter,nil
chapter2/section2/subsection3/22_list_fib_squares.scm	fragment	1	1	-	-	nil
chapter2/section2/subsection3/23_list_fib_squares_example.scm	fragment	1	1	-	-	nil
chapter2/section2/subsection3/24_product_of_squares_of_odd_elements.scm	fragment	1	1	-	-	filter
chapter2/section2/subsection3/25_product_of_squares_of_odd_elements_example.scm	fragment	1	1	-	-	filter
chapter2/section2/subsection3/26_linus.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/27.scm	fragment	ok	ok	ok	ok	filter
chapter2/section2/subsection3/28_map_append_length_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/29.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/30_horner_eval_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/31_horner_solution.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/32_horner_eval_example_2.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/33.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/34_accumulate_n.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/35_example_2.36.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/36_dot_product.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/37_dot_product_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/38_exercise_2_37_solution.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection3/39_example_2.37.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/40_fold_left.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/41_fold_right.scm	fragment	1	1	-	-	fold-right,nil
chapter2/section2/subsection3/42_simple_divide.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/43_fold_right_example_1.scm	fragment	1	1	-	-	fold-right
chapter2/section2/subsection3/44_fold_left_example_1.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/45_fold_right_example.scm	fragment	1	1	-	-	fold-right,nil
chapter2/section2/subsection3/46_fold_left_example.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/47_fold_right_example_1_solution.scm	fragment	1	1	-	-	fold-right
chapter2/section2/subsection3/48_fold_left_example_1_solution.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/49_fold_right_example_solution.scm	fragment	1	1	-	-	fold-right,nil
chapter2/section2/subsection3/50_fold_left_example_solution.scm	scheme	1	ok	ok	ok	nil
chapter2/section2/subsection3/51.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/52.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/53_reverse_example_2.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/54.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/55.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/56_enumerate_interval_n.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/57.scm	fragment	1	1	-	-	nil
chapter2/section2/subsection3/58_flatmap.scm	fragment	ok	ok	ok	ok	nil
chapter2/section2/subsection3/59_flatmap_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/60_prime_sum.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/61_prime_sum_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/62_make_pair_sum.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/63_make_pair_sum_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/64_prime_sum_pairs.scm	fragment	1	1	-	-	filter,nil
chapter2/section2/subsection3/65_prime_sum_pairs_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/66.scm	fragment	1	1	-	-	nil
chapter2/section2/subsection3/67_permutations_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/68_remove.scm	scheme	1	ok	ok	ok	filter
chapter2/section2/subsection3/69_remove_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection3/70_solution_2.40.scm	fragment	ok	ok	ok	ok	nil
chapter2/section2/subsection3/71_example_2.40.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/72.scm	fragment	ok	ok	ok	ok	nil
chapter2/section2/subsection3/73_example_2.41.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/74_example_queens.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/75_queens.scm	fragment	ok	ok	compile	compile	filter,nil
chapter2/section2/subsection3/76_adjoin_position.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/77_empty_board.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/78_is_safe.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection3/79_queens_solution.scm	fragment	ok	ok	compile	compile	filter,nil
chapter2/section2/subsection4/01_wave2.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/02_wave2_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/03_flipped_pairs.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/04_wave4_2.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/05_right_split.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/06_corner_split.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/07_corner_split_example_1.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/08_right_split_example_1.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/09_square_limit.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/10_square_limit_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/11_up_split.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/12_up_split_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/13_square_of_four.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/14_square_of_four_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/15_flipped_pairs_call.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/16_flipped_pairs_2.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/17_flipped_pairs_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection4/18_square_limit_2.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/19_square_limit_example_2.scm	fragment	1	1	-	-	
chapter2/section2/subsection4/20_split.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/21_right_split_up_split.scm	js-import	1	-	-	-	
chapter2/section2/subsection4/22_split_definition.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/23_split_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/24_frame_coord_map.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/25_frame_coord_map_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/26_vector_example.scm	fragment	1	1	-	-	
chapter2/section2/subsection4/27_vector_example_2.scm	fragment	1	1	-	-	
chapter2/section2/subsection4/28_vector_functions.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/29_vector_functions_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/30_frame_functions.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/31_frame_functions_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/32_frame_functions_2.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/33_draw_line.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/34_segments_to_painter.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/35_segments_to_painter_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/36_segment_functions.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/37_segment_functions_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/38_unit_frame.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/39_outline_painter.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/40_outline_painter_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/41_x_painter.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/42_x_painter_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/43_diamond_painter.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/44_diamond_painter_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/45_transform_painter.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/46_flip_vert.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/47_flip_vert_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/48_shrink_to_upper_right.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/49_shrink_to_upper_right_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/50_rotate90.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/51_rotate90_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/52_squash_inwards.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/53_squash_inwards_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/54_beside.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/55_beside_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/56_flip_horiz.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/57_flip_horiz_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/58_rotate180.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/59_rotate180_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/60_rotate270.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/61_rotate270_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/62_below_definition.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/63_below_example.scm	scheme	ok	ok	ok	ok	
chapter2/section2/subsection4/64.scm	fragment	ok	ok	ok	ok	
chapter2/section2/subsection4/65_combine4_click_here.scm	js-import	1	-	-	-	
chapter2/section3/subsection1/01_ab.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/02_list_ab.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/03_list_quote_a_quote_b.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/04_list_quote_a_b.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/05_memq.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/06_memq_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/07.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/08.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/09.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/10.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/11.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/12.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/13.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/14_list_abc.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/15_list_list_george.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/16_tail_list_list_x1.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/17_tail_head_list_list.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/18_member_red_list_list.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/19_member_red_list_red.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/20_equal_definition.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/21_equal_example_1.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/22.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/23_equal.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/24_equal_2.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection1/25_which_is_which.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/01_deriv.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/02_is_variable_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/03_is_variable.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/04_is_same_variable_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/05_is_same_variable.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/06_make_sum_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/07_make_sum.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/08_is_sum_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/09_is_sum.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/10_addend_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/11_addend.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/12_augend_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/13_augend.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/14_is_product_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/15_is_product.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/16_multiplier_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/17_multiplier.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/18_multiplicand_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/19_multiplicand.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/20_deriv_example_8.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/21_deriv_example_2.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/22_xyx3.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/23_make_sum_example_2.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/24_make_sum_2.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/25_number_equal_example.scm	unreadable	1	-	-	-	
chapter2/section3/subsection2/26_number_equal.scm	unreadable	1	-	-	-	
chapter2/section3/subsection2/27_make_product_example_2.scm	unreadable	1	-	-	-	
chapter2/section3/subsection2/28_make_product_2.scm	unreadable	1	-	-	-	
chapter2/section3/subsection2/29_deriv_2.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection2/30_here_is_how.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/31_why_y.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/32_deriv_list_times.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection2/33_deriv_expo.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection2/34_example_deriv_expo.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/35_deriv_3.scm	fragment	ok	ok	ok	ok	
chapter2/section3/subsection2/36_deriv_3_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/37_deriv_3_solution_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/38_deriv_3_solution.scm	fragment	1	1	-	-	
chapter2/section3/subsection2/39.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/40_example_2.61_1.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/41.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection2/42_example_2.61_2.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/01_is_element_of_set.scm	scheme	1	ok	ok	ok	false,nil,true
chapter2/section3/subsection3/02_is_element_of_set_example.scm	scheme	1	ok	ok	ok	false,nil,true
chapter2/section3/subsection3/03_adjoin_set.scm	scheme	1	ok	ok	ok	false,nil,true
chapter2/section3/subsection3/04_adjoin_set_example.scm	fragment	1	1	-	-	nil
chapter2/section3/subsection3/05_intersection_set.scm	scheme	1	ok	ok	ok	false,nil,true
chapter2/section3/subsection3/06_intersection_set_example.scm	scheme	1	ok	ok	ok	false,nil,true
chapter2/section3/subsection3/07.scm	scheme	ok	ok	ok	ok	false,true
chapter2/section3/subsection3/08_union_set_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/09.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/10_is_element_of_set_example_2.scm	fragment	1	1	-	-	
chapter2/section3/subsection3/11_intersection_set_example2.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/12_adjoin_set_ordered.scm	fragment	1	1	-	-	nil
chapter2/section3/subsection3/13_union_set_ordered.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/14_union_set_ordered_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/15_make_tree_function.scm	scheme	1	ok	ok	ok	caddr
chapter2/section3/subsection3/16_make_tree_example.scm	fragment	1	1	-	-	
chapter2/section3/subsection3/17_is_element_of_set_example_3.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/18_adjoin_set_example_2.scm	fragment	1	1	-	-	nil
chapter2/section3/subsection3/19_tree_to_list_1.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection3/20_tree_to_list_2.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection3/21_list_to_tree.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection3/22_list_to_tree_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/23_union_set_as_tree_solution.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/24_union_set_tree_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/25_intersection_set_as_tree_solution.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/26_intersection_set_tree_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/27_record.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/28.scm	fragment	ok	ok	ok	ok	false
chapter2/section3/subsection3/29_lookup_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/30_ex_set_lookup_binary_tree.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection3/31_lookup_example2.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/01_make_leaf.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section3/subsection4/02_make_leaf_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/03_make_code_tree.scm	scheme	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/04_make_code_tree_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/05_tree_property.scm	scheme	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/06_tree_property_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/07_decode_function.scm	scheme	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/08_decode_function_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/09_adjoin_set3.scm	scheme	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/10_adjoin_set3_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/11_make_leaf_set.scm	scheme	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/12_make_leaf_set_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/13_sample_tree.scm	scheme	1	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/14_decode_solution.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/15_encode.scm	fragment	ok	ok	ok	ok	
chapter2/section3/subsection4/16_encode_symbol.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/17_encode_symbol_solution.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/18_encode_symbol_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/19_generate_huffman_tree.scm	fragment	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/20_successive_merge.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/21_successive_merge_solution.scm	fragment	ok	ok	ok	ok	cadddr,caddr
chapter2/section3/subsection4/22_generate_huffman_tree_example.scm	scheme	ok	ok	ok	ok	
chapter2/section3/subsection4/23_boom_yip.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection1/01_make_complex_number1.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection1/02_make_complex_number_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection1/03_make_complex_number2.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection2/01_attach_tag.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection2/02_attach_tag_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection2/03_make_complex_number_rectangular.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection2/04_make_complex_number_rectangular_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection2/05_make_complex_number_polar.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection2/06_make_complex_number_polar_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection2/07_make_complex_number.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection2/08_make_complex_number_example_2.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection2/09_make_complex_number_generic.scm	scheme	ok	ok	ok	ok	atan,cos,sin,sqrt
chapter2/section4/subsection2/10_make_complex_number_generic_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/01_operation_table_from_chapter_3.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/02_install_rectangular_package_usage.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/03_install_rectangular_package.scm	scheme	ok	ok	ok	ok	atan,cos,false,sin,sqrt
chapter2/section4/subsection3/04_install_polar_package.scm	scheme	ok	ok	ok	ok	atan,cos,false,sin,sqrt
chapter2/section4/subsection3/05_install_polar_package_usage.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/06_apply_definition.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/07_generic_selectors.scm	fragment	ok	ok	compile	compile	
chapter2/section4/subsection3/08_generic_selectors_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/09_generic_constructors.scm	fragment	ok	ok	compile	compile	
chapter2/section4/subsection3/10_deriv_2_4.scm	scheme	1	ok	ok	ok	caddr
chapter2/section4/subsection3/11_xyx4.scm	scheme	1	ok	ok	ok	caddr
chapter2/section4/subsection3/12_deriv_x_example.scm	fragment	1	1	-	-	
chapter2/section4/subsection3/13_deriv_generic_sum_product.scm	fragment	1	1	-	-	false
chapter2/section4/subsection3/14_deriv_generic_data.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/15_deriv_xyx3_generic_example.scm	fragment	1	1	-	-	
chapter2/section4/subsection3/16_deriv_expo_data.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/17_example_deriv_expo_generic.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/18_deriv_expo_put_it_all_together.scm	fragment	ok	ok	ok	ok	false
chapter2/section4/subsection3/19_make_from_real_imag_message_passing.scm	scheme	ok	ok	ok	ok	atan,sqrt
chapter2/section4/subsection3/20_apply_generic_message_passing.scm	scheme	ok	ok	ok	ok	atan,sqrt
chapter2/section4/subsection3/21_message_passing_example.scm	scheme	ok	ok	ok	ok	
chapter2/section4/subsection3/22_generic_selectors_message_passing.scm	scheme	ok	ok	ok	ok	atan,sqrt
chapter2/section4/subsection3/23_make_from_mag_ang_message_passing.scm	scheme	ok	ok	ok	ok	atan,sqrt
chapter2/section4/subsection3/24_message_passing_example_2.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/01_install_javascript_number_package.scm	scheme	ok	ok	ok	ok	false
chapter2/section5/subsection1/02_actually_install_javascript_number_package.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/03_install_javascript_number_package_usage.scm	scheme	ok	ok	ok	ok	false
chapter2/section5/subsection1/04_install_javascript_number_package_usage_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/05_benefit_of_additivity.scm	scheme	ok	ok	ok	ok	false
chapter2/section5/subsection1/06_benefit_of_additivity_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/07_install_complex_package.scm	scheme	ok	ok	ok	ok	atan,cos,false,sin,sqrt
chapter2/section5/subsection1/08_actually_install_complex_package.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/09_install_complex_package_usage.scm	scheme	ok	ok	ok	ok	atan,cos,false,sin,sqrt
chapter2/section5/subsection1/10_install_complex_package_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/11_use_generic_magnitude.scm	scheme	ok	ok	ok	ok	atan,cos,false,sin,sqrt
chapter2/section5/subsection1/12_use_generic_magnitude_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection1/13.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/01_add_complex_to_javascript_number_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/02_put_get_coercion.scm	scheme	ok	ok	ok	ok	caddr
chapter2/section5/subsection2/03_put_coercion_usage.scm	scheme	ok	ok	ok	ok	atan,caddr,cos,false,sin,sqrt
chapter2/section5/subsection2/04_put_coercion_usage_example.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/05_base_operation_table.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/06_javascript_number_package.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/07_complex_number_package.scm	scheme	ok	ok	ok	ok	
chapter2/section5/subsection2/08_coercion_support.scm	scheme	ok	ok	ok	ok	
